id,price,speed,hd,ram,screen,cores,cd,laptop,trend
1926,4154,37,3,56,15,28,no,no,4
1927,1618,20,24,14,15,4,no,no,1
1928,1114,15,8,2,11,4,no,yes,2
1929,935,21,8,10,12,4,no,yes,1
1930,1069,23,20,6,13,8,no,yes,1
1931,3093,35,3,32,15,26,no,no,4
1932,3034,34,3,36,15,14,no,no,1
1933,3138,39,7,52,15,16,no,no,1
1934,2978,15,20,6,17,24,no,no,5
1935,2312,22,28,2,17,20,yes,no,4
1936,2221,24,12,6,23,24,no,no,5
1937,2377,22,20,2,21,30,no,no,5
1938,2358,16,28,6,21,18,no,no,5
1939,1886,17,8,10,23,10,no,no,2
1940,914,17,20,2,11,6,no,yes,2
1941,1519,22,16,6,23,6,no,no,2
1942,3307,32,5,44,17,12,no,no,2
1943,3563,33,3,32,21,16,no,no,2
1944,4293,32,5,24,23,14,no,no,1
1945,1248,20,12,2,19,8,yes,no,2
1946,1022,20,28,10,11,4,no,yes,1
1947,3238,37,1,16,19,22,no,no,5
1948,2444,24,28,6,23,14,yes,no,1
1949,2546,16,28,14,19,16,no,no,1
1950,1142,24,8,6,11,4,no,yes,1
1951,602,15,8,6,12,10,no,yes,1
1952,3791,36,5,48,21,28,no,no,4
1953,2685,18,12,6,19,12,no,no,2
1954,3966,37,3,56,23,30,no,no,4
1955,3759,31,3,32,19,24,no,no,4
1956,4095,38,5,40,23,24,no,no,5
1957,2908,20,16,2,15,28,yes,no,5
1958,2291,18,28,14,19,26,no,no,5
1959,1969,16,12,10,15,10,no,no,2
1960,680,18,20,6,11,10,yes,no,1
1961,3660,36,3,28,23,16,yes,no,1
1962,1043,15,8,2,12,10,no,yes,2
1963,864,20,28,10,11,10,yes,no,1
1964,2143,15,16,14,17,12,no,no,1
1965,3177,30,7,28,21,16,no,no,1
1966,2690,23,20,2,21,20,no,no,5
1967,3045,36,3,56,17,16,no,no,2
1968,2564,20,12,10,21,20,yes,no,4
1969,2859,22,8,6,19,12,no,no,1
1970,3193,30,5,40,23,28,no,no,5
1971,3719,38,1,44,17,24,no,no,4
1972,1685,23,16,6,17,4,no,no,2
1973,3721,34,5,20,19,20,no,no,4
1974,3423,30,3,32,19,22,no,no,5
1975,1067,22,28,6,13,10,no,yes,1
1976,2077,21,20,14,15,28,no,no,4
1977,2000,17,28,10,17,26,yes,no,2
1978,3139,35,1,40,17,12,no,no,2
1979,1046,22,24,10,11,6,no,yes,1
1980,2700,23,16,14,17,12,yes,no,1
1981,1276,24,8,14,23,4,yes,no,2
1982,2431,16,20,14,15,20,no,no,5
1983,1740,22,8,6,15,6,yes,no,2
1984,1153,23,20,6,11,8,no,yes,2
1985,3012,38,7,20,21,30,yes,no,4
1986,3406,36,3,32,19,22,no,no,5
1987,1598,20,28,6,15,8,no,no,1
1988,3174,36,3,32,23,22,no,no,4
1989,4337,30,1,48,19,24,no,no,5
1990,2869,20,12,14,21,26,no,no,4
1991,4307,38,3,48,21,28,no,no,4
1992,2434,17,20,14,15,14,no,no,1
1993,2331,21,28,14,17,28,no,no,5
1994,1015,23,20,6,11,4,no,yes,2
1995,2048,24,16,14,15,30,yes,no,5
1996,3082,37,7,36,15,20,no,no,4
1997,1879,23,16,2,15,8,no,no,1
1998,3428,32,7,52,19,30,yes,no,5
1999,1890,15,12,6,23,4,no,no,2
2000,734,16,12,10,11,10,no,yes,2
2001,882,22,20,6,11,8,no,yes,1
2002,1511,24,24,6,21,4,no,no,2
2003,1614,22,8,2,15,8,no,no,2
2004,4245,33,7,60,19,20,no,no,5
2005,2324,15,24,10,21,26,yes,no,5
2006,3971,33,3,60,23,14,no,no,2
2007,1465,24,24,2,23,8,no,no,1
2008,1143,16,8,10,11,10,no,yes,1
2009,3389,34,7,28,23,14,no,no,2
2010,2880,18,28,6,19,24,yes,no,5
2011,533,16,12,10,11,10,no,yes,1
2012,1622,19,12,10,23,6,no,no,2
2013,1389,20,28,10,23,8,no,no,2
2014,4227,33,3,28,21,18,no,no,4
2015,3638,32,5,44,23,18,no,no,5
2016,2328,18,24,10,15,26,yes,no,4
2017,3367,34,1,60,23,28,no,no,5
2018,3166,36,1,36,21,24,no,no,4
2019,2212,23,24,6,17,24,yes,no,4
2020,3753,31,3,28,15,16,no,no,2
2021,2077,24,12,6,19,18,no,no,5
2022,2999,15,8,6,17,12,no,no,2
2023,1964,16,24,10,19,6,yes,no,1
2024,2386,23,12,10,19,12,no,no,2
2025,3700,39,3,16,17,30,yes,no,4
2026,2505,21,20,10,19,24,no,no,4
2027,1407,24,20,6,17,8,no,no,2
2028,1545,16,16,14,21,4,no,no,1
2029,1402,15,8,10,17,4,no,no,2
2030,1266,18,24,6,19,8,no,no,2
2031,1093,15,8,10,13,6,no,yes,2
2032,1749,23,28,10,19,6,no,no,1
2033,1081,15,24,2,12,8,no,yes,1
2034,2469,17,20,10,19,24,no,no,4
2035,3454,37,5,52,19,14,no,no,2
2036,1681,21,28,6,21,6,no,no,2
2037,1544,19,20,14,15,10,yes,no,2
2038,1738,16,24,14,15,10,no,no,1
2039,1823,22,28,14,19,10,no,no,1
2040,3854,38,7,48,19,24,no,no,5
2041,1429,15,24,2,19,6,no,no,1
2042,2487,24,20,2,21,26,no,no,4
2043,4298,32,1,20,21,14,no,no,1
2044,4086,37,7,24,19,20,no,no,5
2045,2993,15,16,6,23,12,no,no,1
2046,1388,22,12,14,21,8,yes,no,2
2047,1854,19,12,2,19,4,no,no,1
2048,998,18,24,14,11,4,no,yes,2
2049,2731,21,16,14,15,12,no,no,1
2050,1840,19,20,14,15,4,yes,no,2
2051,2815,20,8,10,23,20,no,no,4
2052,1687,18,28,14,21,8,no,no,1
2053,2820,16,16,10,19,22,yes,no,5
2054,3664,38,1,28,17,14,yes,no,2
2055,2414,17,24,14,21,28,no,no,4
2056,1239,18,16,6,15,8,no,no,1
2057,3923,37,5,32,15,12,no,no,1
2058,1707,21,24,6,15,6,no,no,2
2059,2024,15,20,6,23,14,yes,no,1
2060,2903,20,12,2,23,26,no,no,4
2061,1825,23,20,14,19,6,no,no,2
2062,3308,34,1,16,23,12,yes,no,2
2063,846,23,16,10,13,8,no,yes,1
2064,3172,31,7,28,19,14,yes,no,1
2065,500,17,16,2,12,6,yes,no,1
2066,2344,22,24,2,15,28,yes,no,5
2067,668,15,24,14,12,6,yes,no,1
2068,1192,18,20,14,13,6,yes,no,1
2069,3631,33,1,16,19,20,no,no,4
2070,997,23,24,6,11,10,no,yes,2
2071,3253,32,1,16,15,22,no,no,5
2072,2754,21,16,2,19,12,no,no,2
2073,2553,19,12,6,17,20,no,no,5
2074,1809,15,28,14,17,8,no,no,1
2075,1213,20,24,6,19,10,no,no,1
2076,3988,30,7,20,21,16,yes,no,2
2077,3090,33,5,56,15,20,no,no,5
2078,895,16,16,14,12,10,no,yes,1
2079,4338,36,5,52,21,18,no,no,4
2080,908,22,8,10,11,4,yes,no,2
2081,3223,39,3,24,17,16,no,no,2
2082,3678,31,3,32,17,26,no,no,4
2083,3087,33,1,44,21,20,no,no,5
2084,3870,30,5,36,15,14,no,no,1
2085,544,16,16,2,13,4,yes,no,1
2086,3847,32,1,52,21,26,no,no,5
2087,818,17,24,6,13,10,no,yes,1
2088,2946,21,16,6,19,24,no,no,5
2089,2059,15,12,14,21,30,no,no,4
2090,2147,17,28,10,23,22,no,no,4
2091,2380,21,12,6,17,18,yes,no,4
2092,2993,24,12,10,23,20,no,no,5
2093,1829,16,24,6,19,4,no,no,2
2094,3042,33,1,56,17,16,no,no,2
2095,2611,22,24,10,15,18,no,no,4
2096,1943,20,16,10,21,4,no,no,2
2097,3895,37,3,16,21,18,no,no,4
2098,562,21,12,6,11,6,no,yes,2
2099,3826,34,7,52,15,12,no,no,1
2100,826,19,28,10,11,8,no,yes,1
2101,932,15,24,6,12,4,yes,no,2
2102,1445,24,20,14,23,10,no,no,2
2103,3342,34,1,32,17,28,no,no,4
2104,3192,31,1,56,19,26,yes,no,4
2105,4276,31,3,40,15,26,yes,no,5
2106,2815,24,28,6,23,24,no,no,4
2107,1370,16,16,10,17,6,no,no,2
2108,1740,23,16,14,15,4,yes,no,1
2109,2026,24,28,6,23,12,no,no,1
2110,1533,19,12,6,23,8,no,no,2
2111,2687,21,8,2,17,14,no,no,2
2112,3004,31,5,52,17,16,yes,no,2
2113,2754,17,12,10,19,12,no,no,2
2114,4224,33,1,32,23,24,yes,no,5
2115,2034,18,28,10,19,24,no,no,4
2116,3363,33,5,40,21,26,no,no,4
2117,2419,21,12,6,15,14,no,no,2
2118,575,18,12,10,13,10,no,yes,2
2119,1559,15,28,2,17,10,no,no,1
2120,1583,17,16,14,17,6,no,no,1
2121,4332,39,3,56,19,28,yes,no,4
2122,4126,35,5,44,19,12,no,no,1
2123,3096,30,3,52,19,24,yes,no,5
2124,903,16,20,2,13,6,no,yes,1
2125,525,23,24,14,11,4,no,yes,1
2126,2090,19,28,14,21,20,no,no,5
2127,3884,33,3,28,23,22,yes,no,5
2128,4032,38,1,20,15,12,yes,no,1
2129,906,18,12,14,13,6,no,yes,1
2130,570,22,28,14,11,8,no,yes,2
2131,3694,30,1,40,23,30,no,no,5
2132,4054,38,7,36,17,30,no,no,4
2133,4140,31,3,56,17,26,yes,no,5
2134,1875,20,24,2,17,6,no,no,2
2135,3937,39,3,28,23,14,no,no,1
2136,3889,35,5,60,19,20,no,no,4
2137,3244,38,3,36,21,26,yes,no,5
2138,2925,21,16,2,15,28,no,no,4
2139,1679,22,24,2,23,10,no,no,2
2140,529,24,20,6,13,6,no,yes,1
2141,2823,18,28,2,23,30,no,no,4
2142,824,18,8,10,11,8,yes,no,1
2143,3150,31,7,28,17,12,no,no,1
2144,1778,21,8,14,23,4,no,no,1
2145,648,20,16,6,12,4,yes,no,2
2146,500,16,28,10,13,8,yes,no,2
2147,1022,17,12,2,11,6,no,yes,1
2148,2544,22,24,6,19,18,yes,no,4
2149,2963,19,16,2,17,12,no,no,1
2150,1523,21,20,14,23,8,no,no,1
2151,2611,16,28,2,23,30,no,no,4
2152,3659,35,3,56,23,30,no,no,5
2153,2951,22,28,6,17,24,no,no,4
2154,2438,23,20,10,23,12,no,no,2
2155,1551,21,24,14,19,8,no,no,1
2156,569,16,28,10,11,10,no,yes,1
2157,3047,33,3,52,15,28,no,no,4
2158,3745,37,7,28,23,26,no,no,5
2159,524,19,12,2,12,8,yes,no,1
2160,2866,24,28,10,15,12,no,no,2
2161,2880,15,28,10,17,20,yes,no,4
2162,959,17,28,10,11,4,no,yes,2
2163,2355,19,28,2,17,18,no,no,5
2164,2510,18,12,14,23,24,no,no,5
2165,3892,31,5,48,23,22,yes,no,5
2166,560,19,24,2,11,8,yes,no,2
2167,3048,37,1,56,17,14,yes,no,1
2168,817,23,12,2,12,4,no,yes,1
2169,3609,33,5,48,19,26,no,no,5
2170,1922,20,28,2,21,4,no,no,2
2171,4241,35,5,40,15,16,no,no,1
2172,1711,17,8,10,21,6,no,no,1
2173,1888,24,28,10,19,10,yes,no,1
2174,3477,35,5,32,19,28,no,no,5
2175,2978,24,28,2,21,26,no,no,4
2176,577,18,20,10,13,8,no,yes,1
2177,1351,20,20,14,23,4,no,no,1
2178,2689,18,16,10,15,22,no,no,4
2179,2086,20,8,14,19,26,no,no,5
2180,975,22,12,2,11,6,no,yes,1
2181,3958,34,7,16,17,12,no,no,2
2182,813,24,20,14,13,4,no,yes,2
2183,1810,19,12,2,23,4,no,no,1
2184,3547,31,1,32,21,20,no,no,4
2185,3899,36,1,20,23,30,no,no,4
2186,1579,15,8,2,17,8,no,no,1
2187,713,21,24,2,12,8,no,yes,1
2188,3280,30,5,20,15,12,yes,no,1
2189,2231,24,8,10,15,28,no,no,4
2190,3381,32,3,52,23,24,no,no,5
2191,783,16,28,14,13,8,no,yes,1
2192,2208,21,16,6,23,28,yes,no,4
2193,3339,31,7,40,19,22,no,no,5
2194,1683,21,20,10,19,10,no,no,1
2195,3669,35,3,24,15,24,no,no,4
2196,4003,32,5,40,15,24,no,no,4
2197,3602,39,7,40,23,30,no,no,4
2198,1335,24,16,10,15,10,no,no,1
2199,3538,36,3,36,23,24,no,no,4
2200,1273,20,12,2,19,6,no,no,1
2201,535,16,12,10,11,4,no,yes,2
2202,3367,37,5,48,21,28,no,no,5
2203,3548,34,7,32,19,22,yes,no,5
2204,1004,21,16,10,13,6,yes,no,1
2205,2578,20,28,10,15,28,no,no,5
2206,2509,15,12,14,15,20,no,no,5
2207,3329,35,1,36,21,12,no,no,2
2208,2035,22,24,2,19,28,no,no,5
2209,3743,30,7,52,17,28,no,no,5
2210,4323,32,5,28,15,26,no,no,4
2211,4255,37,3,44,17,22,no,no,4
2212,1332,16,20,14,17,10,yes,no,1
2213,2260,23,28,10,15,14,yes,no,2
2214,819,16,16,14,11,4,no,yes,1
2215,1593,24,16,10,19,8,no,no,1
2216,1099,24,28,6,11,8,no,yes,1
2217,704,16,28,14,12,4,yes,no,2
2218,4330,34,3,40,19,22,no,no,5
2219,2838,21,8,6,15,26,no,no,5
2220,2935,17,24,10,23,16,no,no,2
2221,2518,15,20,2,23,18,no,no,4
2222,1560,20,8,10,15,4,yes,no,2
2223,3117,36,5,52,17,28,no,no,5
2224,786,21,20,14,12,6,no,yes,1
2225,2148,17,16,14,15,14,yes,no,2
2226,1761,23,20,6,15,8,no,no,2
2227,2851,16,8,2,21,22,no,no,5
2228,1345,22,12,14,15,10,no,no,1
2229,1273,24,8,10,19,4,no,no,1
2230,1861,17,12,10,15,4,no,no,2
2231,3714,33,5,56,23,30,no,no,4
2232,2725,20,28,2,23,16,no,no,1
2233,1343,20,28,2,23,4,no,no,2
2234,2214,22,8,6,15,26,no,no,5
2235,3955,38,3,36,15,12,no,no,2
2236,3189,31,1,52,17,12,no,no,1
2237,3886,39,3,56,15,16,no,no,2
2238,2191,22,28,10,23,12,no,no,1
2239,1011,23,8,14,13,10,no,yes,2
2240,3985,30,1,36,17,18,no,no,4
2241,3206,35,7,28,15,28,no,no,4
2242,2115,19,20,6,15,18,no,no,5
2243,3519,38,5,24,21,30,no,no,4
2244,2531,17,24,2,15,24,no,no,5
2245,1060,24,20,6,11,6,yes,no,2
2246,1831,20,16,14,15,4,no,no,1
2247,2211,24,28,14,19,26,no,no,4
2248,2359,23,8,6,23,14,no,no,1
2249,1510,22,28,10,15,6,no,no,2
2250,4099,33,3,56,15,20,no,no,5
2251,2060,15,8,14,23,12,yes,no,1
2252,3236,35,5,56,19,16,yes,no,1
2253,689,23,12,6,13,6,no,yes,1
2254,3209,34,1,56,15,20,no,no,5
2255,4018,33,7,20,15,14,no,no,1
2256,1281,19,12,2,21,4,no,no,1
2257,2530,17,28,10,19,12,no,no,1
2258,600,17,8,10,12,6,yes,no,1
2259,971,23,20,2,13,10,no,yes,2
2260,2246,17,24,2,17,28,no,no,4
2261,2204,19,20,2,15,26,yes,no,5
2262,1526,17,12,6,23,10,no,no,2
2263,2682,20,16,2,21,20,no,no,5
2264,3993,32,3,28,17,12,no,no,1
2265,2216,21,8,2,15,12,yes,no,1
2266,1962,19,24,2,19,10,no,no,1
2267,3542,39,7,28,21,16,no,no,1
2268,1375,24,12,6,17,10,no,no,2
2269,1748,19,28,14,23,6,yes,no,1
2270,3301,30,7,16,19,20,no,no,4
2271,1238,16,16,2,21,4,no,no,2
2272,3739,30,3,36,15,12,no,no,1
2273,1188,23,12,6,13,6,yes,no,2
2274,1592,16,16,2,23,4,yes,no,1
2275,2727,15,28,14,23,24,no,no,4
2276,3303,33,1,40,19,14,no,no,1
2277,1145,23,24,14,13,8,no,yes,1
2278,3310,31,1,28,15,12,no,no,1
2279,1557,17,20,2,15,8,no,no,1
2280,3126,39,7,52,17,28,no,no,5
2281,885,19,16,14,12,6,no,yes,1
2282,1907,18,12,6,23,4,no,no,1
2283,800,20,8,6,11,4,yes,no,2
2284,2710,20,20,2,21,28,no,no,5
2285,2617,24,28,14,23,22,no,no,5
2286,2599,23,16,10,15,22,no,no,4
2287,2507,22,24,6,19,12,no,no,2
2288,774,20,16,6,13,6,no,yes,2
2289,2569,17,12,10,15,28,no,no,4
2290,1511,15,20,6,17,6,no,no,1
2291,863,15,28,2,13,6,no,yes,2
2292,3582,36,1,20,21,30,no,no,4
2293,3229,33,3,44,21,30,no,no,4
2294,1332,22,8,10,21,6,yes,no,1
2295,3399,31,5,44,15,30,no,no,5
2296,2939,17,12,6,23,14,no,no,2
2297,2684,23,16,2,15,22,yes,no,4
2298,1678,17,12,14,19,6,no,no,2
2299,2266,24,12,2,17,26,no,no,4
2300,997,16,16,2,12,10,no,yes,2
2301,2411,19,16,2,21,24,no,no,4
2302,2662,15,28,14,15,14,no,no,1
2303,1690,20,12,6,19,4,no,no,1
2304,2547,20,12,10,21,28,no,no,4
2305,3695,37,5,24,23,26,no,no,5
2306,2182,15,16,14,15,16,no,no,1
2307,626,17,16,14,11,10,no,yes,1
2308,3781,33,7,36,17,14,no,no,1
2309,1115,17,16,14,12,8,no,yes,2
2310,2397,21,28,14,23,16,no,no,1
2311,2268,24,16,10,23,22,yes,no,5
2312,862,22,12,2,13,8,no,yes,1
2313,3823,33,3,16,21,14,no,no,1
2314,3970,30,1,60,15,22,no,no,5
2315,2618,18,12,6,19,28,no,no,5
2316,1480,18,28,10,17,4,yes,no,2
2317,3405,32,3,44,19,26,no,no,4
2318,2469,23,24,10,21,20,no,no,5
2319,3679,34,7,60,17,16,no,no,2
2320,4211,34,3,16,19,20,no,no,4
2321,790,21,28,2,12,6,no,yes,2
2322,3887,39,5,56,21,14,no,no,1
2323,2200,21,16,2,15,22,yes,no,5
2324,1172,21,28,10,11,4,yes,no,2
2325,620,18,8,10,12,6,yes,no,2
2326,4098,31,5,20,17,28,no,no,4
2327,1650,17,20,2,23,4,no,no,1
2328,653,19,28,10,13,8,no,yes,2
2329,3746,39,5,60,17,26,no,no,5
2330,1127,16,20,10,12,8,no,yes,2
2331,3428,39,3,28,15,26,yes,no,5
2332,2777,21,8,14,23,14,no,no,2
2333,4008,36,7,24,23,24,yes,no,5
2334,773,18,16,14,12,8,no,yes,2
2335,2964,15,12,10,23,14,yes,no,1
2336,518,16,28,10,12,6,no,yes,2
2337,4034,32,1,44,23,20,no,no,5
2338,2778,21,24,6,19,30,no,no,4
2339,1580,18,12,2,17,4,yes,no,2
2340,1204,23,20,14,15,4,yes,no,1
2341,3094,34,5,44,19,26,no,no,4
2342,3692,38,5,28,19,24,yes,no,5
2343,4098,30,5,28,19,14,no,no,1
2344,3696,30,1,56,23,24,yes,no,4
2345,3687,35,7,48,21,28,no,no,5
2346,1455,16,20,10,23,6,no,no,2
2347,1006,19,24,6,13,6,no,yes,1
2348,969,19,20,2,13,6,no,yes,2
2349,1329,20,12,2,21,8,no,no,1
2350,2542,15,16,10,17,22,no,no,4
2351,1143,24,28,6,11,4,no,yes,2
2352,3798,32,1,24,17,16,no,no,1
2353,1308,21,12,2,21,8,yes,no,2
2354,3180,31,7,32,21,18,yes,no,5
2355,1176,18,8,10,13,10,yes,no,1
2356,1475,21,28,6,23,4,no,no,1
2357,1478,19,20,2,15,6,no,no,1
2358,740,15,8,14,12,10,yes,no,1
2359,525,23,12,10,13,4,no,yes,2
2360,2666,17,20,6,23,28,no,no,4
2361,753,19,28,10,13,6,no,yes,2
2362,1780,23,28,10,15,10,yes,no,1
2363,565,20,8,14,12,6,no,yes,1
2364,3939,36,3,24,17,28,no,no,4
2365,3829,38,5,24,21,28,no,no,5
2366,1291,15,24,10,21,10,no,no,2
2367,2560,23,24,6,19,16,yes,no,2
2368,1772,16,12,10,19,4,yes,no,2
2369,2993,16,16,6,17,12,no,no,2
2370,2580,19,12,10,21,18,yes,no,4
2371,4214,39,5,48,19,12,no,no,2
2372,3360,37,1,40,23,26,yes,no,4
2373,2767,24,12,14,15,20,no,no,4
2374,1145,18,12,2,12,6,no,yes,1
2375,2898,22,24,14,15,24,no,no,5
2376,1864,24,28,2,15,6,yes,no,1
2377,1369,21,28,10,23,8,no,no,2
2378,1568,20,24,14,17,10,yes,no,2
2379,1379,22,16,2,15,8,no,no,1
2380,1982,22,28,14,23,6,no,no,1
2381,590,21,12,2,13,4,no,yes,2
2382,3260,34,1,44,17,30,yes,no,4
2383,1382,22,20,10,17,6,no,no,1
2384,2786,19,12,14,23,24,no,no,5
2385,4040,35,1,36,19,30,yes,no,5
2386,2842,22,28,10,17,30,no,no,4
2387,1457,21,12,10,23,8,no,no,2
2388,4213,34,5,48,19,26,no,no,5
2389,2131,24,16,6,21,20,no,no,4
2390,1967,20,12,10,21,8,no,no,2
2391,1507,17,28,6,17,8,no,no,1
2392,3384,33,7,60,17,14,yes,no,1
2393,2310,21,8,14,23,20,no,no,4
2394,4078,33,5,52,19,26,no,no,4
2395,2860,17,8,2,15,22,yes,no,5
2396,3585,34,7,56,17,16,no,no,1
2397,2122,24,12,10,15,22,no,no,5
2398,3500,35,5,60,21,28,yes,no,5
2399,3830,32,1,52,15,12,no,no,2
2400,833,21,8,2,13,8,no,yes,1
2401,1005,17,8,10,12,10,no,yes,2
2402,3876,33,5,40,17,26,yes,no,4
2403,2535,21,12,14,23,28,no,no,4
2404,3040,38,1,60,23,30,yes,no,4
2405,1101,15,20,10,11,6,no,yes,1
2406,1581,15,28,10,23,8,no,no,2
2407,2989,23,24,14,17,26,no,no,4
2408,1385,20,24,14,23,8,no,no,1
2409,2890,17,12,2,15,22,no,no,5
2410,2833,21,24,10,21,22,no,no,5
2411,2781,16,8,2,17,14,no,no,2
2412,2915,23,24,10,19,24,no,no,5
2413,1222,17,24,10,15,4,no,no,2
2414,1339,19,8,2,19,6,no,no,2
2415,943,21,28,2,12,10,no,yes,2
2416,622,20,12,2,11,10,no,yes,1
2417,4007,34,3,36,19,18,no,no,4
2418,1277,16,28,6,15,6,no,no,1
2419,4335,34,1,36,17,22,no,no,4
2420,2693,22,28,14,21,14,no,no,2
2421,799,23,12,14,11,10,no,yes,1
2422,1680,15,28,10,17,6,yes,no,1
2423,2672,15,8,14,17,18,yes,no,4
2424,507,19,16,14,12,6,no,yes,2
2425,2781,18,28,2,19,24,no,no,5
2426,1838,21,8,14,17,6,no,no,1
2427,2223,18,16,10,17,28,no,no,4
2428,3245,32,3,28,19,28,no,no,5
2429,1241,15,12,10,21,4,no,no,2
2430,4018,32,1,60,23,28,no,no,4
2431,2480,19,12,6,19,24,yes,no,5
2432,1177,21,28,14,12,8,no,yes,2
2433,3104,33,7,52,23,18,yes,no,5
2434,3822,30,5,40,23,20,no,no,5
2435,1768,24,20,14,17,4,yes,no,2
2436,2095,15,20,2,15,30,no,no,4
2437,1324,24,8,2,15,8,yes,no,2
2438,1279,19,16,6,23,4,no,no,2
2439,3054,39,5,44,23,28,no,no,4
2440,2156,23,16,10,17,12,yes,no,2
2441,3587,31,5,44,17,14,no,no,2
2442,1280,23,28,10,21,4,yes,no,2
2443,4001,30,1,56,21,24,no,no,4
2444,3761,32,7,28,23,22,no,no,5
2445,3997,35,3,28,21,20,no,no,4
2446,885,22,8,6,12,10,no,yes,2
2447,3691,35,7,44,19,16,no,no,2
2448,1856,16,12,2,23,8,yes,no,2
2449,3515,30,7,44,21,14,no,no,1
2450,1444,17,12,10,21,4,yes,no,2
2451,626,17,24,10,13,6,no,yes,2
2452,4123,37,1,44,19,14,no,no,1
2453,1759,20,8,10,21,4,no,no,2
2454,2166,18,8,14,17,28,no,no,5
2455,2636,24,12,6,17,22,yes,no,5
2456,2927,24,28,10,21,18,no,no,4
2457,1522,21,24,10,19,4,no,no,1
2458,604,21,20,10,11,4,yes,no,2
2459,3612,30,7,56,15,30,yes,no,5
2460,2503,15,12,14,17,28,no,no,4
2461,1556,24,24,14,23,4,yes,no,1
2462,3602,35,3,16,21,28,no,no,4
2463,733,23,12,14,12,10,no,yes,2
2464,2986,18,16,2,23,26,no,no,5
2465,1656,21,12,6,19,6,yes,no,2
2466,3058,39,1,40,21,22,no,no,4
2467,3298,37,5,48,21,12,no,no,1
2468,1298,24,8,2,19,10,no,no,1
2469,3545,33,5,52,21,14,no,no,1
2470,2197,20,12,6,17,22,no,no,4
2471,3281,31,1,20,21,22,no,no,4
2472,1868,22,12,2,21,8,yes,no,2
2473,2956,24,24,2,21,28,yes,no,5
2474,1036,17,20,2,13,10,yes,no,2
2475,3338,37,3,24,19,28,no,no,4
2476,3704,33,5,48,21,26,yes,no,5
2477,1931,23,12,6,23,8,no,no,1
2478,3021,31,5,56,17,26,no,no,4
2479,3719,36,5,24,23,26,no,no,5
2480,1946,15,16,6,15,8,no,no,2
2481,3443,36,5,36,15,18,no,no,5
2482,682,19,8,14,11,6,no,yes,1
2483,3638,32,3,48,15,24,no,no,4
2484,1811,22,20,6,23,8,no,no,2
2485,971,20,28,6,11,8,no,yes,1
2486,970,21,28,2,12,4,no,yes,1
2487,1349,21,20,2,23,4,no,no,1
2488,1990,18,24,10,23,10,no,no,1
2489,3285,39,5,40,17,24,no,no,4
2490,1505,23,8,2,21,6,no,no,2
2491,1103,20,16,10,11,6,no,yes,1
2492,529,24,8,2,13,6,no,yes,2
2493,3340,34,5,48,15,16,yes,no,1
2494,3300,33,7,16,23,12,yes,no,1
2495,655,19,8,6,11,6,no,yes,1
2496,3323,36,5,32,23,20,no,no,4
2497,2528,16,16,2,17,30,yes,no,4
2498,2835,19,20,2,23,14,no,no,2
2499,4094,30,3,16,15,30,no,no,5
2500,1244,19,24,14,21,6,yes,no,2
2501,2814,15,8,14,17,14,no,no,1
2502,1674,19,20,14,21,10,no,no,1
2503,3677,37,3,56,15,30,no,no,4
2504,4112,35,5,16,19,14,yes,no,2
2505,2322,20,16,14,23,22,no,no,4
2506,2529,23,8,2,15,24,no,no,4
2507,3523,37,5,16,15,30,no,no,5
2508,3490,30,1,56,15,18,no,no,4
2509,1274,19,16,2,19,8,no,no,1
2510,3217,34,3,40,21,20,no,no,4
2511,4235,39,3,16,19,24,no,no,4
2512,3149,32,1,24,15,12,no,no,2
2513,3658,39,3,24,23,22,no,no,4
2514,4210,30,1,36,17,26,no,no,5
2515,2337,17,24,2,15,12,no,no,1
2516,4221,34,1,52,19,28,no,no,4
2517,831,20,20,10,12,6,no,yes,2
2518,3933,33,7,32,23,28,no,no,5
2519,1587,17,16,10,23,6,no,no,1
2520,1184,17,24,14,12,8,yes,no,1
2521,2811,15,24,14,21,16,no,no,2
2522,3847,33,1,36,21,28,no,no,5
2523,1639,20,20,14,21,8,no,no,1
2524,502,23,8,6,11,6,no,yes,2
2525,1242,20,16,14,19,6,no,no,1
2526,1538,22,16,14,23,6,no,no,1
2527,3139,32,1,36,17,22,no,no,5
2528,2393,21,24,10,19,22,no,no,5
2529,3308,36,3,32,17,12,yes,no,1
2530,2356,22,8,10,23,16,yes,no,1
2531,2954,23,8,10,19,22,no,no,5
2532,3652,39,3,52,23,16,yes,no,2
2533,4154,35,1,16,19,30,no,no,4
2534,2657,19,12,14,15,26,no,no,5
2535,2594,24,20,2,15,20,no,no,4
2536,1539,18,16,6,17,8,no,no,1
2537,1180,17,24,6,12,8,yes,no,2
2538,1944,20,16,6,17,8,yes,no,2
2539,3281,33,3,56,15,30,no,no,4
2540,2878,15,16,14,21,20,no,no,4
2541,2199,19,20,10,23,12,no,no,2
2542,1684,23,24,6,21,10,yes,no,1
2543,655,21,8,14,13,4,no,yes,1
2544,1272,15,24,2,17,4,yes,no,1
2545,1793,20,8,10,21,10,no,no,2
2546,3429,35,1,52,15,26,no,no,4
2547,3109,37,7,44,15,28,no,no,5
2548,2706,24,12,2,19,26,no,no,4
2549,2301,19,20,6,15,26,no,no,5
2550,2500,17,8,6,15,24,yes,no,4
2551,1012,24,8,10,12,10,yes,no,1
2552,1535,23,16,2,21,4,no,no,2
2553,3875,34,3,52,21,20,no,no,5
