structureId,sequence
7473,ABACCABDCABBCCADBCDBABBBBADDAABACCBBCBACBADBCCBCBABABDDCAADCCDADCDDDAAA
7474,BDDDAACCCABDBBCBDDDDBDDDCADADADCAAADDCDDDBBCADADABDACBDBDABBCADCBACABDCACDCBACBCBBCDDCB
7475,AACCABABCDADCDBCABDBBDBBCCDBBAADDACBBBDAA
7476,CCDABADCCCDDABBBDCBDDACACACBDDABAAAADACDABDDBCDDDACCDBABCACADDDAAACDADDCBCDBDACDBABBABACBBADBCACDDADBCAACBDBACCBCBCABBAAACDCADBBABBADBBAABCBBDBDCBBCCCBBACCBAACCBCDDBDCBBBDDCDBBCDBCDCCADBCBBAABAACADCBCCDBDDDBDBCBAD
7477,BABDDBDDDACCCBBCCCCBACBABBAAC
7478,ABCDDBCCAADCDCCDDBBDABDCBBCAACADCCCDDCAACBBDBDBCDADAAACDCCCBDADBBACACCADDAADBBCAADADACCCDBADCBDDDABBABACBDCCBBCCCCBCABBCACBCCCAABBBDCABCABCACCDDAACACBACAABCBADACDCBDDBACCABACCABDCBCACADDBBBBBDDBDDDABDBCAAADCDCACDCBABCCBBBCBACCBCBDDDCDB
7479,BABDDCCCBCDDBBDDBACADCDCCBCBBDA
7480,CBDBDAAADCBCBDDADBBCDBBBDDCABAAACBBCACBCAADCBBCABBCDCBDABCCDBCCDBBBAABBACDDCBABBCADDADDDBAAACBBCCCDACDDDBADDACBDDCDDDDBACABDBBBDBCBADBACAADCACCDCABDDAD
7481,ACDDCBDADDAACDBCBAABCBAACDBCACDABCDCABADDCCBCADCDDDDBBBAABBBCBADACADCACDDACCCABBBCCADACBDDDBADBDBDBAAADBCAABBACAABCABADCCCCCBBBBDDBBACAACDACBBBBCCCACBBACDABDCC
7482,BBBDAAACDDBACCAADAABDADACABDDAADBBCCBCDACDDBBDABCDDBBBADADBBCCCBACCCACABABBCCACABDBBBBBDDBCDDCBDCDDACABADCDCCABBABBBCAAAAACBACBAACCDACB
7483,BCBACDC
7484,CACACCBCDAABCBABBABCCCDBBBACBBAACBCABAABACABDBDADDABDBBCACDCBBABCBABDBCBDDADCACDDBCCDBBCBAAADCB
7485,ABBDBDCCDBCDBDBADDDADCABAABAAAACADDADACCBCCADBBBBCDDBAADBCCDCADABBDAAABCBCADCCBAACCAAABAAACBBBBDBADAAAADCBBBCBBCCDCACBBADCCBDDBDCAADDAACADBABAB
7486,CADBBCBCABDBABBDCDACCBDABCCDADDACBABCDBABADBCBBCBCADDCABBBCBBCDCBCCADBDCDDBDBACBACDBCBABA
7487,ACCBDBDBDCBAAADCCCBDADADCCBDDACAABADDBDDABAADADACABBDDDCAABACAACACCADCCABADAADBACBDDABABACAACAABCBAABADABBBCDBDACACCADACAABBDADCDDB
7488,BAABC
7489,BDCADBACCADAAAABDCBABDACDAABDABCBBCDCADBCDCDCABBABAADDBABCCCDCDBCBDAACDABCDCCACCACACDAABDCCCBDBDAADCCCBDACBCDCAAABABCADADADACDBCDBBADDCCAABCC
7490,ABDABDACAACDDADAACACCBBBDBCBACADDAADDCDAAACDAADBACABADBBACCDBBABBADACCADBDDACCAAD
7491,AADDBCDAABADABBDCDAACACACBACBADCAACCADDCDBBACDACBBAAADDCBCACCDCCCBCABCCBDAACDCBDBBDBDACCDAADC
7492,AADAAADCABCCADADDBDACBABBABCBBAACBDCBBDBCCDBACDDADDCCCCDDBCBBCB
7493,CDBBDBAAB
7494,CABBDBDADAC
7495,CBBADDDDBADDCDDBACDBDCADDBC
7496,ACAABDDABCBBCCDCACBACCADDBADDBDCBADCABBDBABAAABCBDCBBADBBAADCDAACCACCBABABDDDABCDCDBCCBBCCABBBBABBACACDCACDADBBACADBADCABDDDADB
7497,CDDDDCDABDADADADCDDBACABCBDBDDCBAAABBAACCCBACDBBBCACACBCCDCBDBABCDCDBCCABDCCAAAAACADBACDDABAADCBCCCDDBBCCCDBC
7498,BAABCDBDBDCCBBBABBB
7499,CAC
7500,BAACDDCADCCBADACCDDCBBBDDCCBDAABDBCCCABADAAABBDCABACCBBCDBAACBCBCAADDAACBCBACABBCCDBDCBADACBDACDABBADCABAADABAACBACCDADDADBDAADACBBCCCBADBBBDABBABADDCCBACBDDABBBBCDACAABCDAABADCBBDDDACCCA
7501,DBABABDBBDBCBBDBDBDDBDACCBBACBBBCCACADDDBCCCDBCADBCABACCCCACAABAABDADABCCDCCABDCADBCADBCABBDCDCDAAAACDDDAABACBBDCADCADCABBADACDDDCCBADACCCCDDBACBDACCDDABBDBBBCAACBBCACCCABDCBDBCADADBABBBCDCAACAAACDABAADCDBABDABCBACAACDBBCDBCBADCBBAAACDBCACCDCDBDDACB
7502,CDACDCDABCBCAADCCBCDADADBCBABADBDBACDCAADDBCBCCDDDDCDDBACCBBDDBDACCDCCBDDBBCDCADCACBACDDBCAACCACBBABDBADDBBBBDABCABBDBBADBCCACBDADDBCBBADCABBBDBADCDBBBCCACAABDDBDABDADBDAABACCDCDDDDDDDCCACCCAADCB
7503,BCDBCDAABBCAADDDDCCBCCBDBCDACDBCDAACCABCADACBDBACCACBCCCBCAACACACDCCAADACABBBBBAD
7504,DACCADBDBADBAABCDADDDCBDDBCBACCDBADCBBDCDBBDADBDACBABBAACCCDDCDDCCBDABBDCDCACCBAAACBDCCCDDDBDCABCDDDCCDBBADABBCDCDABCAAACCCCABABCACCDADDCABBBDBCCDDCCCADADBCDABDCDACBCAAADDAABDAABABCCDBBDAACCDBCACBCBACBCCBADDADBBBCACADCCDBDADDCBDBBB
7505,DBBAABBBACDBBACDBBDBAABADDCBADCDCCAAACDCDACAABBBBDBCACDADDCAACABDCCCDCDABCDBBADBCADBAACBBCDDBACBACBCBBAAADABDDDDBCADBBDADCDAACAAACBAACCCBADBDACBDCDABBBDBBD
7506,CAABCCCAAAADCBAACCCADDBCBADBDCADABBABDCCA
7507,DDBBAAABDAADDCDCCCADACDAACABBDDBBBADCBCBAAABACBADABAAABBDCDABCBDACCCDBCBBADDBCBDACDDBBACBCBDC
7508,CDCCAACBADAABBDADBDCABBBCBAACCCDABADAABCABCBCCAADBACDDCABCADBCDDAABCCAABCCABBBC
7509,CDCADADDCCCBCDBAADBDBDBDBBBBCAADDCCBABAAAAABCCBADCABBAABBACCAABABCCDADADABADCACCBCACCACCABADCCCCCADADBBACBDCAAABCBCCCACDACDCDACCAABDDBCCACBADBAABAAAADDAADABCCDBADACADABBCBBBBDCDDCACCBABABADDDBBDBAACDCADACCDADDDCBDDD
7510,DCABDADDBBACACD
7511,BADBBDCBACBACDDADBBCADCAABBDDDCDDDDCBDCCABABABBCDAACADCABBABCCDACBDAC
7512,DDDDBBCADCCCBADCABBADABDCCCAABCCBCDCCABCCBABDDDAADDBBADCC
7513,DDCBCDACDCBCBCBCABDBBBAACBCAABCACDABDDABCBBCBDB
7514,DDCCCCADADDDCADCDDCDABBCCABABDACBDDCACCBCBDBADABDBBBBCABDAADABDBBCCDACDDBDCDCBAAAACACCADADCDAADCDBBDDCDAADCACBBBBDCAAADADCACAADBBDDDABCADAACABBCCBAACCDBADDBADCCABBBDCAACDACDDCADDAACBBAAACCAADBBCDBABBCADCABACAD
7515,CABAAABCBBDCDCADBBCACCAACACBDACADCCDDACADACDAACCCCCBDBDACDCBDCADCCACBCABBACAADDDCCDCCBABDBDDDCACDABDCBDCABDCAABAADBCADBDCBDACCAACCDDDBCACCC
7516,CAABDCDAABCDBDDCCBADBCADDCAACBAACACDDAACCADBABACAADDCBAABCDABBCBBABDBACCAABDCDDBDAABBCDBACCDCAACBCDBDCBCBABACADDCCCCDCCCBBDABBDABABCCCCDCAACCABACAABDDACDDCACADBCADADCDCCBB
7517,AABABDBAADCBDCBBDDBABDBADBBBBBCAABADDAABDACCCCDACAACBBAADCCDBBAACADCCDAAAACCBACDDCDBACDACBDBDACCABCAADBDCADBDABBCAADDCDCBDCDBCDABADCDCADBBDCDAADD
7518,DCCBCDDCBDBABBDDBCDDDADDDADABDCACCDCABBCAACDCDCCBAAAAADABBBDBBBBDCBABAAADDCDBDADCCBCCBCDCCABDDCADDDBBBBCACDBDCDABDADCCADAACCBCCBDABCBCCCDBDADCDABBCBDBBACADACCB
7519,DABCCDCDADBBCDACCBDDAADBCCDDCBCDCADACDCCDBDCCCCCCCCACAACDBDCDAACBADDDCAAAACABDBDBAACDBBADCBDBACDACDBADDBBDDDCCDDCCBDACBBCDCACDBABDCACCDCABDDDAACADDBDDBCBBDDBCDAACAACCAACBCCABDCDBDBCCBDCCC
7520,ACADACCCABCDADACBDAAACAACCBCCCBCAACAABDDBADCBBDBCAAACDABCCADBBABDAABCCDAADBDDBBBBCBBCDAADCCBABCBACDCBDAADBCBCBABBBABBCDCBCCBCCDCDCCADDDCDACBACCAADDDCBAABCDCDCABDACABADABDBCCADABDBBADBACAC
7521,DDDDCACBCBDBC
7522,ABCBCBBCADAACDBACCDDACBAAAADDBDCDCADACDDBAAACBBCDAADBCCAABC
7523,CABBCDDCCBACDDBCDADDAACBBBDAAADDAAABCBBCDABDCCACABADABDCBBCAACDDAACDBAACDCADDCDCBACAADDCCBDAA
7524,CCCDBABDDBDBDBCDAAACCABDCDCCDAAAAAACDCADCDBDACCAACAADBDAACCDDDCDDCCBCBDADCCDAADDBCAABDACDDBAACBCCBDCCDCCBACBABADBAAABDCDDCBCADBBCDDDDAADCAACDAABDBDDACBABBCCADBDDBABCDCCABDBACAACACCDDDDAADABDCBBDCBA
7525,BABDDCBDAACABBDDDBCBDDABAAAADCCBCACDCDDCCBBABDCBBBDBABCBDADAADABCBCCCDCCCDDBDDACBCDCBDDCDDCABADDBABCDBABCCCAABADCACCC
7526,ABDADABAADACDCCCBCBDADACDCCDAAABDCCAADBACCBAABDAADCABBCCBBDDBAC
7527,DCBDCDCCDCDCCCAADABDCACCADCABDCCABBADBDDBBDBDDADCACDABDCCBDACAADCCDABDDBADCBCBBADBABCCDCADADCBBCCCAAABDAACABBBDCACDACADCDCDADCBDDAACA
7528,CAACDBDBDAAACDACCADABDCBACCDCDDBDBBBCDADBDBACCABACCBCCBABCCABCAACDC
7529,CBBACCBABDADCBCBCABAAACDACCABDBBBABADAAABBDCCCAACCACCABABDADBAABCABBDCBBDDCBDBCDACBDDDBBBCDDCACBDDDCBBBBCCDDCBDBBBBDBCBBBABCBDCABCCDACDCCCCADBBBCBDADCBADAC
7530,DAACDAACCCDAABACDACBBBDDCCBBACDACCBACDABBCBBDBABCBACCBCBAABAACCBDCDDDCDBABCACCBCAAABBDBACCABCACBBDBDBCADCDCDBBACBBADADABCACDBACCADDBCDDCBDCAABBACDDCADDCBACBACCDBCBBBDCCBABCABCADDBCBCACDBBDBABDDAAABBDDBACCDABAADDCCCBCCDAACDADBCCBAABCCCAAADBACDCBCAABBBACC
7531,DDADACADCACBDCDACCCBCCADDADDDDCDBDDDCAAABCBABADDCADBDCCABDDCDCACAACDDCBACBCCDDDDDAABADDADDCBCDCABBDABDBCBCABBBCCDBCDACABCBDCCAADACBADDCBCDDADBCABACBBADDCBBDABABACDDBBAADACCBBBCDDCCDBDAADABABBDDACBBDADBBBCBABAACDCCDDCDDBAADCABCACDDDDBACBCDDACABADDACBCCBA
7532,CDACDDACBDACCBCDBCBDCADADBDCACDACCDCDCADCBDACCDBBBAACDCAADDBDBAADADACCCCBCBABACDCCDCDCCDABDACDAADAACDBCBCDBBCAD
7533,ABDADABADCDDDBCDDCCBCBABBCADDDACACACDDCDABBBDCDCDCDBCAAADDCDDDADDDBDBDACCADBACADBBBADCAACDAAADABDABCAABDDACCBDACBDCCDDBAADDDBDDBBAAABBDCDCCBBBACCDCDCDDCADDDDBBACCCBCBA
7534,AABDCCAADBCDCBDDCCBDBDCDDDCACACBACCCADADACBAABDCDBCCBDBCBCDADDABDCDABABBDCACCABDACBCDDCDCDCDCCCDBCDBADDDBCBABDDACAABBDCCDCBDCDDCDBCBCBDDBCCAABDCDDBAABA
7535,BCBADBCACABCABCDABBAADCCABACDDAAAACBBBCDDBCCCBABDDBCDCDDDBCCDCADCBADCCDBAACCACCBBCBACCABCDABCADCDADCACDADDBBADCAADABBDDCCADCACAAADBBCBBBDDDCCBBCBABDDCADDCAADDBBADBBCDADBBADBBBADBABBAABCDADCCADCDCCAACDDACBBDCACDDCDADBBBAAACCBDCDABDBCDDBDABBBADBBDBBDA
7536,ADBBDABABDDACBABCCCCBDDDCADABACDCCBABBCCAABCBADBADBBDBCAACBCDABDB
7537,BABCDDCDCACDCDCABBBACBDDDDDBDABBDCDACDACDADDDADCBDDACBBBADBDBBBBCADADCDBCCBCDDBAABABBBBDBDADDADCACCABBDCDBCACADCBCBBCCCACCCCDDABCBDBBBCCDDAAACCCBDBCCBBAABDADABBBCADCCABAACDCADDABDBCAABDBBBBCD
7538,C
7539,ADADDADBBAAAABADDAACBCBAADBACBBDDDCDCDDCBACBCABCCCDABACCCCDACDDDBDAAD
7540,ABCCABBCCDDBBAABDAABADCADBBCBCABBCCDDCABCADCCCBDCBDBDCDCBBBCADCBAADDDBDCDCCBBADABCDBCBBDDDDBCADAACDCCDCCBCCABCADABBBCCDABABCDDDCBAABBDAADBBDABABBBABDBABAABADADBBDDBCAAADDBCBCDDADDAABCAAABAAABABCDBAACCBCBCCABDAABCCADBACCCAABDDAACCCBAACBAA
7541,CCDADCAADDCBCDCABBAACCABB
7542,AABAACBCBADADDBDBCBCBBCBADBDCDBAADDCAAADADBCDABCBBAADBADBBDAACCBADACADADACCDDABCABDBCDDCCBBDDCCCACADCBDDCBCAACDDDACADBADACA
7543,BBDCACAACACACACCDADCAADABCBCDDACADADAACADCACDCDBDBCDCBADDCDACBCCBBCBCBBCBDBCCACCBDBDAACCDDDDCDCDDCCDAAADDBDDCCBCCDCAACABDDADDCBDCCCCBCBDCCDBDCDCDCAAAAABBADACCDADDCAABADCBACDACDDCBDCDBCADBBDCCADBDBBBACAACCBAA
7544,DDDDDAADABBABCDCBCABDDABCBBDACBBBDBBADAAABCDBBAACCCBDDABCAABDCD
7545,BAADABCBACDAADACADDBACABBACCCCCDACBDADADCDDDACDADCCCCDCDCDDCBCABCCBCBDDCADCBAACADAADCCDBADCAABCCBCABDACAACBAACAAACCCBBCBABAADAABBCABCACACADBCACABCBDADCDDABDAAABADCDBBBDAAACACBBBDDADCBADDDADBABDBAAABABA
7546,BDBADCDDAADADADDBCBBDBADCDACCBABDADDABACCAADCDCCACCBCBDDCABADAACBADBBBCBCCDBBABACDADBABBDCDDCDCDCDACCDCBBDCBCBDADADCBCCCCCBDCDDABCBDAABCAADCABABAADCDBBACBDABCABB
7547,BBABBBCABADDDDBCBCDBDDABCDBAABBAAABBABCBDBAACBBBDBDAABABCBBDCCBCCBADABCAACCADCAADCBBAADADACADABCCDAADBCDAAADAADCCBCCABBAACDCCCDCDACDDADDBDCADDCDDDBDADA
7548,DCDBBBADDDCCCAADBADBAADCDDCABDCBDBACDCDCBBACADDCAADDBBCCCDDCCDABDCCCACCCCBBBBBCCDCAAACCCACADDBDBAACDABBDAAADDBABDACDABCBAAADCDCADABCBCCBBBCDDBDDAAACDADDBDDDADDCADCCAAADACDADDDACBADDBABBABCDBAABACACDADDCABBDCBCDADBCCBBADDDBACACCCBDABDDCDCDCAABDBAADCCCAAB
7549,BBCDBCAADBCADDDABADCCCCBDDBAABCBBDDABCBADABBDCDBDCADDDACBCCDCACDAAAABCCBBBCADCAABCADDBABBCBBBDBABDDCCCDAADDCBABACBA
7550,BCDBBDDABDCBDCABCDCCCADCDDDBCBCCBDAABBADACAABABCCBBBBDBAACDCBCABCCBCBDAABBAADBDBDACCADACDABABBCCCBCBBBBCADADDDDBCBDCBACBCCBDBDCAADBCDCCDACABCCABABDCCDADADCBBDADAACBBBCBCBDAAABBC
7551,ADDCBBACBCBDCBCADCDDDACDADDCDDCBBBAADABCBAABDCABADDACADBABCADBBAADAACCBCBAABBDACCCDAABDACDBADBCDBBBDABCADACDBABBCADBBBACCDBCBDCCCBCCDCCDCACBCBAAAACBDCAAADD
7552,DCA
7553,CBDDCDABCDBBCBAAAADBCDCDBBBCDCDCDCA
7554,ACABCCBABBDCCABACBBABCDADCCDCCBCDDBBCBACADCBABBCAABCBBDABBABBABCCABDABCBDCDABBAACDBBCAAAABACCADBDCCABDCAABAAADDBBACACCDBBACDACCABABACBBCDCBADADDACADDABCDACDCCDBABACDCCCACAACDADADBABDCAABCCBACBBDDADCDCCBACDCABDDCBCAAACCADACBCCDAADBDCABBDDBACCBBCBCBDAAA
7555,BCAADBBBDCA
7556,CBCAADDABACCD
7557,BCDABDDBBBCBDDBCBABAACADDABBAABBCBCACABBCADBCAADAABABDBADBBADADBAADBBCBDAAADADABBDDDCAB
7558,CDDCDDABAAAAAACDDADBBADCBDDBBCADACACCCDBBDBADBABCDDDDACACBCBDADDBCCBBBACADAADBCADCCABDAABADADCAADCDABBBABBCDBBADCABDDDCBDCCBBDCDCDCCACDADAADACADDBBABADDCCBCBBCADBAACCBCADAACDDDDBCBDCADBABDBCCBABDDBCC
7559,BADAADBBDDBCAAAAABDBBCADBACADDDABDBABDACBBDADDCADDDBDCDBBDDCADDCCACCCDDABAABCDADBDDACDADDBCDBBCDACBADDAACADDBABDCAACADBBDBDCBABCADBDCBAACADABCCAAAAAABBCCBACCACAAAACA
7560,ACABBCDABADDBACBB
7561,AACADCACACBCBBCDCADDBCABAABCDBBBDCBCADAAAAABDDBCACCDBCCCCABABDDBCDABABABBCBABDBBACDACBCDABCBACCCABDDBBABADBDDBDADDACACBBCAAADCBCBDBDCBDCBCADBDBDCBBCDCDBBCBBCBAADBCAABA
7562,CCCDBABBCDABDBBABAACCADCBBDCABAACBDDDABBADAABDDDABAACBBBADDBAAADABADCCCDAADBABCDA
7563,ACCBADCACCDBACBBCACACDDAABCBCCABBDABCDADCBBCCBBACBBCABBCABBDACDADBDACBD
7564,ABADDCBAABCACCCBADAADDCBAACBDACACBBCBCDACBAABBDCADBBAABDBBBAC
7565,A
7566,BBBABABACDACDCDCCDCBACDADAABDDCCDAABBDAADDCBADDBDDCDCABDDDDACDCCAADAAABBCDADAAA
7567,BCDBADBCDCABCDBDCDAABBBDCDDBDBCAAACACBBBCBDAAABDCCBBABCCBCBAACCCCBDDADA
7568,AADABDDACBDABBDCDAACDABBADCCCAACABBBABBDDABDAAAABCCDDBCDADABDACDDCDCD
7569,DCBAADCACBBBACBBBDABDCCCBDCDBABDACCCCBDCAAACCCCCBDCABBCBACBDBCBAADCDCBACAABCBCCCDADBACACBAACDADDCADAACCDDAAACDCBADCAAAAABBABCABAABDACBABCBABBDBACBDCBBADDDDBCBBAACCCA
7570,CAABDAAACBBAABCDADACACDCDCACAACACAABBCDBBDABACCAAACACDAADDDCCADDBAABBDABCADCCCDACCADCDADCDDCDDACBDBCDDDBAADBDCADABCACACDDAABBDABDDBBCDBDACBDDCBCBDCDACBBCCDADBCBCACBCACBDAD
7571,BADACADCBBADCCCDCBBBADBBCBDBDCACBCCDABBCDAACCCBCBBDDBBCBCABDCBCBCACACBDADDCABCAACCDBBBBDDDCDDBCDCDDACABBCDADBCCCDDDCABCCCCADAADCBCDBBACCCCABCCDBCBCACCAADBDCA
7572,ABBCDDACBDAABACAAADDDACDDDCAABAAA
7573,CCDACADCBADCABBCABAADAAACBDCBBBCCBDBCDDDDABCCDCABBACCDAACCCBDAAAAACDCDBABBDBBCDACCCBAACADBBDDDDBACDDACACABABBAAAABBDABCDADDCAACBCDCDADBDACAADACBACBDDACCACBDDAA
7574,CDADBACBAABBBDCDDCADADBCDBCDADAADCAAADDACCAACCDDAADBDADACCDCDDBABCDDADCDACCCBAABAABBCCBDDADBCCABACACAAADDADCBBCCDDCDCAAACABADCBABBBBBBACCADBDCCABABBBCABADCCAACCDCCAA
7575,BABBACCDDCBBDBABBCCDDBCBCCDCDDCDDDCCBBAABCCAABDDADCACCCAADBACAABAADDCADABBCDADBCCBBDDBCBABABCCCDBDCACACCBDBBDCCACDDDCDCDCDACBCACABADABDACACDBBACBDBDADBDDABAADD
7576,ACCCCBBDADBDADBBADACDCDCBDBCAADABCBADDBBBDACDACDACACCACBCCBCBDCADAAADBDDACDADCCBCACABAADBDDCBAADBABAABABC
7577,BDBDDBCCABAAABDBACDBDBAADCBBBBDBACDAACCAB
7578,CDBBBDCADCAAADCBDCCABCACCBADDAADBABBABDCBCABCCBBADCCDDBBCCDDAAADBCAAAAADABAACDBBD
7579,DDCBDDABBDBDAAABAABBBBCCACBCCDDDCABCDABACCADBACCADDADCACAABDDCA
7580,BDADCAADCBBACDCCADABCBACDCAADCABABABCBCDDAABBABBADDDBADBDCCCCCBABADDCDADDDBBADABABDAACCCADACCBACCCBCDBCCBCCCCBAABACDBDBCACDCCCADCACDDBBCAAACCBCADCBDDDBBDABCADAABCABBCBDCADDD
7581,ABCDCADCBBCDDBCDCDABAABDCBDCDCADCABAABCACCACAAAAADDDCCCBBBBDACCDBDDACDADCDCCCBCDDDCCABAADCCCACACDBDABCCDADCBDABBDCDDBDDDCABBBBDDDCDCCBCDDDDCBBBCDCBCADBBAADCAACBDBDDCAACADBDDBCBADAADACCAAABACACCCAAADBCDDBBCCADDBDBDCCDADBCDDAAADDCACCCAABBAACDBDCDDBCCCAB
7582,DACBBDACDAC
7583,DDDADACCAABBBBAACDDABACCABADDCDDDCDCAABCCBCBCDACDCADDCDDBDBDBCACCCDDCCADCADDBAABBCCBDCBDCBBBCDDAACCCABDBCDADACBDCDBABCACDAACA
7584,DBAACBBDADBAAABAACAADDACCCCBADBCCDDDDDBBDBCCBBCDDBBCBBBBDACACABDBDDDACDDAACDBDDCAABADADADBCCDDBADCDBCBDAABCCDADACBDADCDDADCADCCADCDCBAADCBCCADBDBDCAABCDAABBCDDDDDCDAADBCDBBBBCDDBB
7585,BBAADCBACDABCABCDBABADDDBBCDBBBACDDBCACCCDBDADABBADDCCCCADAABCAABCDAADDABDADA
7586,CDBADBCADABAACBDDDDAADDCCABABABDCCDBCDCCBDCBAABDDBCABDCBDABBDDCBDADBBABCDCDDBDBBBBABAABBBCAADCCDDADDBDDCADAADCDDBDAACCACDBBCCDC
7587,CCDDDACADDDCABDBDCDACABABAACDAADBDDDCCBADCACDCADDCADBADBBCCAADCCAABDAACABABBCADBCCBCABCDBACDBBBAADCBDDBCBDDCBDABBDDCCACAABDDBDDBDACDBDCCCCBCD
7588,ACCBCABAAACBDBCBADBCADBABDACBDCBDBBBCCADDBADDDBDCBDCBCDDACAAABDACDABABCBCDAABDADDDACADBCDAAAABCDDACDCCBAD
7589,ACAADAADBACCDABBBADCAABDADBBBDDDBBDCBCDCCACDBCCDDBDBBBAACBABDABAACCDDDCABBBADBBCAABBACABADCBDCBCDCCCADABDACDAADABBDBCCACBCBAA
7590,DBBDCDDBADCCBCDABDCCCACBADAABCADDCABBCCCACBDBCACCCCCDABAACCDBBCBCDDAACCABDBACCDADCDDBBBBCCBABBD
7591,CADDBDDDABCACDBDBBCDABADDCCBC
7592,DDDBDABCBADDDCAADDCBBCADCACCAACCBBDBCBCCBBDABCBCDBCCDDADBBDABABABDBCAAACCDBCCDACAACBDBBBAADDBBADAAAACCCBADBBACBDBAAABDDDDADAAACACDDBBADDCBCBABDCDABBCACBBBDABDADBCACCAADCABDDADBBDAABDABBBDBCBDCBCABACBBADDBBABAADCCCCABA
7593,CACDDBCCDCBACBACBBCDDBADCAADAABBABAACDCCCCCDDDCAABCABDDDBCABCDBACBBDBBDDBDCDACCBCABCDACAABABAADACDACCCDCBDBBABCCDDACAADBCBBCCDADDBBACDAACCBCDDBCABCBCBCAAADCCADBBBCCBADBCACBAABAADDCBCAADBBBDDB
7594,DBAAAAACCAADDCCCCCBAABAACACACAABCAADDDACBACADAAABDDDCBCBAADBDAABABBDDBBBBAAAABACCBBBCBBCDCDBACBCCCDDDDDDBCBDDCBABBACABBABBABDDBCDDBBBCDDCCBABBACACBABBBABCACABDBBBBCDDCADCDDCDCCCBCDACCDBAACAAADADAABDDBDDCDBDBAABAADCDCDCADBACBADBAAADBB
7595,BCBCBDBDBDAABAADDDDCCABADDDACDAADDACABDACADDCCADCDBCABDBCDBBAAACDBCADBDDDADCADCBBAABBAADAADDACCABDACCDDBDBBBDDBADAACAAAACBBBCDADACCADBBDAABCABACCBDCAADDDCADBAACB
7596,BADBCAABCBDCBBBABCCADABBAADDBADAAADBAACBBCACCCBBBBAACBCBCCDADCACCABADBCCDACAACDAACCCDBDADAAADBABCBCCABABBABDBBAABBDDADAACCDACDADBDBACAAACBBDBBBBDCDCDACAAABDCBCCCABBBADADBDBA
7597,AADDAAAACBAADCBCADCCBDAADCDACADBCDCDCCCBDDCDDABBDACCDBCDBBCCCDDBADADDAACBCACDCAAABABDCBDBBBBDAADBDADADDADCDAAABDCADABCBAAAADDADBBADBABCCDCACABD
7598,BAACCDCBCACACDADCBBBBCADBACBBDBBCCADCBDACDDBBACABBCBBBAAACABABDDACCDCDAAADCCBCABDBDDDDBBCBABDDCABBCDBBABCDBACBDDBDDCDBCCBDBACDADCBAADDBCCBDDCDBBBCABAADBDDCACBDADBCBDDDBCCDBCACDADCDABCDABBDADCBB
7599,CDBBBCD
7600,DDCBDDDDDDBBACBBBDCAABBADDAACBDAACCDACBDBCDDCDBBBDBBCADCDBBADADAAACBAABDCBABCBDBCCDBCDABBBADCADCCDACCACDDBCDCBBADACBCACBB
7601,CCBDBDBBACBDBADBDCBABABCAACADACDDBAACBCDDCCBCDBCCAACADBADCCDADDACDADDAAACACCBBDDCDDAAAABAABCDDAADCBBDCDCCABDBCCBCDDABDCAACAABBDACACACCBDCBDADACDADDBABCBBAABABCBABACCACCCDDBBAA
7602,BADDABDAABDDADAAAABDABCBBCBBAABACAADCBDCBDCABADACBCABDBDD
7603,BCAACCDBCACADCCABBCBCAAAABCCAABADCCAACADAACDDACBDCDCADACCACBDDDCBBABDBADACACDADDCBBBBDABADADCACABACDABADCBBCDACDBDDACCBBDDABBDBCDADCACABCCDBDCBDBDCDDCCDBCBDAAABCCADAABDBDBADBADCCDDBDCAABCCACBBDDDDCACBBBDDCAAACBADAADADADCCCBDCACBCDDABDACABADCBA
7604,BCABCAADDCBBCBAACACDDBDBDDDADAADCACBCBABBCABBAABADACBADAACCDCAABBDCAACACBBBCABDDAABACBBDDDCCDCBBACDBAADBABCADACCABD
7605,BDABDCDADCACABCADADDCDDDBABCDBDACAADCACCCABCBBADCCBBBCABCBBBBDBADBACCBCBDABADABBADACBDCAACBACDCBDCABDBDCDDDCCCADBDAABABBCABCBABDABBACDDCDDCBCBCABCBCAABDADDABADDBCCDADDDCBCCCAAACBDDAACAABBCCBDDAACABBDBABCADACCDDDCABABABCBBBDBDCBACABDABBAA
7606,AABBDCCACDBCCCDAABBACBDBCCDDDDCAADDBADDABDBABBCBDCADDDDCAADABBADACDADBDACABADDCBBABBCDACCACBCABBBCCCBDBCBBBDACDBCACCDCADABCDBADBDDABBBCACDCADDADBDABCDCBACCDDCABCBBDBCBACCDAA
7607,ABDBDCDDBBBCADBBDDCCABCCBDDDCCBADABAA
7608,DCDDBBDBBBDDDBADCBBDABADACCCDCDCACACAADDABDACAAACDBCDCDDBADABDCBDDCDBAADACCDDCAABCBADBBBDAABCBAABBBADBCDBCCDAABCABDADCCACBDBDCCDCDCCAACDABBBCCABBABBADABACADACDACDCBABCAACBCADDDBACDCACBDDCCADDBCAADCACCACBDDBADACCDCBADACCCDABBDDCDBADDBBDCABBDDDABBCBBBBBADBD
7609,DDCDCAADABACBBBCCABDDCDDADCDDABCBABACCAACBCDBDDBBDCBDCBABAABCCCCBABDBBAACBABDBDABDCBD
7610,BCDCDCDDDBCDABBDCBDBDBCDBCADADABCBBBDDCABBCADDAABCCCBDABCBCABDDDAACDACBACBBAACABBDBDDDADDCADCBCACCC
